[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233193E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233199E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233199E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233199E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233199E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233199E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233428E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233429E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233431E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233432E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233434E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.758550233628E12]
[9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 9765.3271484375, 1.0, 1.75855023363E12]
